Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
10249,8026316,MI 1st Inns,5.2,"Chahar to Rohit, out Caught by Dhoni! The slower one has done it! 119.8km/h, the knuckle ball, that wobbles unpredictably in the air, swerves away, courtesy a falling seam towards the on-side, and Rohit has been done in by the lack of pace - can't decide when to get his weight forward and has a waft at a transfer-of-weight drive into the off-side - his bottom-hand has come off the bat, no control, and he gets a healthy edge. Dhoni dives forward to pick up the catch that's dipping on him. Both the openers have departed, and CSK right back in it! Rohit c Dhoni b Chahar 15(14) [4s-1 6s-1]",Chahar to Rohit,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Dhoni! The slower one has done it! 119.8km/h, the knuckle ball, that wobbles unpredictably in the air, swerves away, courtesy a falling seam towards the on-side, and {{BATSMAN}} has been done in by the lack of pace - can't decide when to get his weight forward and has a waft at a transfer-of-weight drive into the off-side - his bottom-hand has come off the bat, no control, and he gets a healthy edge. Dhoni dives forward to pick up the catch that's dipping on him. Both the openers have departed, and CSK right back in it! {{BATSMAN}} c Dhoni b {{BOWLER}} 15(14) [4s-1 6s-1]",MI,Chahar,Rohit,Rohit,,Chahar,,5,,6,
10254,5554057,CSK 1st Inns,1.0,"Boult to Watson, out Lbw!! Sweet vengeance for Boult as he comes back on the very next ball having conceded a boundary. Full, quick and swinging into the batsman. Watson goes for a drive with lack of footwork and gets rapped on the pads. Impact on middle and this would have crashed into middle and leg. Good call by the openers to not opt for the review, else they would have regretted it after watching the replays. Watson lbw b Boult 4(5) [4s-1]",Boult to Watson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! Sweet vengeance for {{BOWLER}} as he comes back on the very next ball having conceded a boundary. Full, quick and swinging into the batsman. {{BATSMAN}} goes for a drive with lack of footwork and gets rapped on the pads. Impact on middle and this would have crashed into middle and leg. Good call by the openers to not opt for the review, else they would have regretted it after watching the replays. {{BATSMAN}} lbw b {{BOWLER}} 4(5) [4s-1]",CSK,Boult,Watson,Watson,,Boult,,6,,5,
10262,5554057,CSK 1st Inns,16.0,"Rahul Chahar to Rayudu, out Caught&Bowled!! Nobody's taking his catches, and so what if he needs to sprint backwards for this. Yeah, he does. Rayudu, third time unlucky, has a dance, a hoick, only getting the toe-end and skewing up a skier. It's somewhere around mid-on, and the run-dive's more than good enough. But forget that, it's been a top knock from India's best number four who wasn't in the World Cup. Rayudu c and b Rahul Chahar 71(48) [4s-6 6s-3]",Rahul Chahar to Rayudu,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Nobody's taking his catches, and so what if he needs to sprint backwards for this. Yeah, he does. {{BATSMAN}}, third time unlucky, has a dance, a hoick, only getting the toe-end and skewing up a skier. It's somewhere around mid-on, and the run-dive's more than good enough. But forget that, it's been a top knock from India's best number four who wasn't in the World Cup. {{BATSMAN}} c and b {{BOWLER}} 71(48) [4s-6 6s-3]",CSK,Rahul Chahar,Rayudu,Rayudu,,Rahul,Chahar,6,,5,6.0
10265,5554057,CSK 1st Inns,17.1,"Krunal Pandya to Jadeja, out Lbw!! Plumb. Dead. Gone. A straight delivery, angling in and the Jadeja's been fooled by the pace as he plays all around this with his flick after plonking his front leg in front of off. It can't get easier for umpires, and for Jadeja with the decision to not review. Jadeja lbw b Krunal Pandya 10(5) [4s-2]",Krunal Pandya to Jadeja,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! Plumb. Dead. Gone. A straight delivery, angling in and the {{BATSMAN}}'s been fooled by the pace as he plays all around this with his flick after plonking his front leg in front of off. It can't get easier for umpires, and for {{BATSMAN}} with the decision to not review. {{BATSMAN}} lbw b {{BOWLER}} 10(5) [4s-2]",CSK,Krunal Pandya,Jadeja,Jadeja,,Krunal,Pandya,6,,6,6.0
10269,5554057,CSK 1st Inns,18.2,"Bumrah to Sam Curran, out Caught by Pattinson!! Misbah moment? A scoop, after shuffling across to a slower delivery, but unlike Sreesanth, Pattinson has to backpedal and hold on. Doesn't matter, this game's sealed. Sam Curran c Pattinson b Bumrah 18(6) [4s-1 6s-2]",Bumrah to Sam Curran,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Pattinson!! Misbah moment? A scoop, after shuffling across to a slower delivery, but unlike Sreesanth, Pattinson has to backpedal and hold on. Doesn't matter, this game's sealed. {{BATSMAN}} c Pattinson b {{BOWLER}} 18(6) [4s-1 6s-2]",CSK,Bumrah,Sam Curran,Sam,Curran,Bumrah,,3,6.0,6,
10275,5554057,CSK 1st Inns,2.0,"Pattinson to Vijay, out Lbw!! Gone this time! Faf du Plessis was asking him to opt for the review, but Vijay thinks otherwise and decides to walk back. This one shaped into the batsman on a fullish length and beat Vijay's across-the-line flick. Struck in front of middle, but looking at the replays, I think it might have clipped or probably missed the leg stump. Vijay lbw b Pattinson 1(7)",Pattinson to Vijay,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! Gone this time! Faf du Plessis was asking him to opt for the review, but {{BATSMAN}} thinks otherwise and decides to walk back. This one shaped into the batsman on a fullish length and beat {{BATSMAN}}'s across-the-line flick. Struck in front of middle, but looking at the replays, I think it might have clipped or probably missed the leg stump. {{BATSMAN}} lbw b {{BOWLER}} 1(7)",CSK,Pattinson,Vijay,Vijay,,Pattinson,,5,,9,
10289,5554057,MI 1st Inns,11.0,"Chahar to Suryakumar Yadav, out Caught by Sam Curran!! In the airrr, has he timed this? No pace on the ball, to be honest can't blame the pitch for this dismissal. Was right in the slot to tee off, but Suryakumar was hanging back for this one, didn't go through fully and sort of chipped it, long-on steadies and takes this around his left shoulder. Suryakumar Yadav c Sam Curran b Chahar 17(16) [4s-2]",Chahar to Suryakumar Yadav,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Sam Curran!! In the airrr, has he timed this? No pace on the ball, to be honest can't blame the pitch for this dismissal. Was right in the slot to tee off, but {{BATSMAN}} was hanging back for this one, didn't go through fully and sort of chipped it, long-on steadies and takes this around his left shoulder. {{BATSMAN}} c Sam Curran b {{BOWLER}} 17(16) [4s-2]",MI,Chahar,Suryakumar Yadav,Suryakumar,Yadav,Chahar,,10,5.0,6,
10295,5554057,MI 1st Inns,14.1,"Jadeja to Saurabh Tiwary, out Caught by du Plessis!! Faf and his magic at the boundary. Those spring ankles take over. Tiwary powered this flighted delivery down the ground, but Faf, very mindful of the boundary, jumped, landed on the left foot, released the ball as he was about to cross the boundary as he was overbalancing. Then quickly recovered to pouch it safely. A really handy innings from Tiwary. He's impressed for sure! Saurabh Tiwary c du Plessis b Jadeja 42(31) [4s-3 6s-1]",Jadeja to Saurabh Tiwary,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by du Plessis!! Faf and his magic at the boundary. Those spring ankles take over. {{BATSMAN}} powered this flighted delivery down the ground, but Faf, very mindful of the boundary, jumped, landed on the left foot, released the ball as he was about to cross the boundary as he was overbalancing. Then quickly recovered to pouch it safely. A really handy innings from {{BATSMAN}}. He's impressed for sure! {{BATSMAN}} c du Plessis b {{BOWLER}} 42(31) [4s-3 6s-1]",MI,Jadeja,Saurabh Tiwary,Saurabh,Tiwary,Jadeja,,7,6.0,6,
10296,5554057,MI 1st Inns,14.5,"Jadeja to Hardik Pandya, out Caught by du Plessis!! You are kidding me Faf! Surely you can't be taking these nimble footed catches twice in an over. Jadeja bowled full, so Pandya went for a loft over long-off, hit it really flat and hard, Faf had to move to his right a bit this time, yet he timed the jump brilliantly, released the ball as he was going over the rope and then swallowed it again. Big wicket this for CSK, will make a difference of 10 runs at least to the final total. Hardik Pandya c du Plessis b Jadeja 14(10) [6s-2]",Jadeja to Hardik Pandya,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by du Plessis!! You are kidding me Faf! Surely you can't be taking these nimble footed catches twice in an over. {{BOWLER}} bowled full, so {{BATSMAN}} went for a loft over long-off, hit it really flat and hard, Faf had to move to his right a bit this time, yet he timed the jump brilliantly, released the ball as he was going over the rope and then swallowed it again. Big wicket this for CSK, will make a difference of 10 runs at least to the final total. {{BATSMAN}} c du Plessis b {{BOWLER}} 14(10) [6s-2]",MI,Jadeja,Hardik Pandya,Hardik,Pandya,Jadeja,,6,6.0,6,
10298,5554057,MI 1st Inns,16.1,"Ngidi to Krunal Pandya, out Caught by Dhoni!! That's a soft dismissal! Nothing back of a length delivery down leg, Krunal tried to glance fine, but got an edge and Dhoni was sharp moving to his right and grabbing that. Unlucky! Krunal started walking before the decision. Can CSK stage a comeback and stall MI? Krunal Pandya c Dhoni b Ngidi 3(3)",Ngidi to Krunal Pandya,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Dhoni!! That's a soft dismissal! Nothing back of a length delivery down leg, {{BATSMAN}} tried to glance fine, but got an edge and Dhoni was sharp moving to his right and grabbing that. Unlucky! {{BATSMAN}} started walking before the decision. Can CSK stage a comeback and stall {{TEAM}}? {{BATSMAN}} c Dhoni b {{BOWLER}} 3(3)",MI,Ngidi,Krunal Pandya,Krunal,Pandya,Ngidi,,6,6.0,5,
10301,5554057,MI 1st Inns,18.1,"Ngidi to Pollard, out Caught by Dhoni!! Edged and taken. All those bowlers in the CPL, hope you note this length. Back of a length is the toughest to hit. If you have pace, it's a no brainer for you to use at the death to power-hitters than bowling freebies in the name of trying the fancied yorker, for which the margin of error is very less. Pollard slogs and gets a thick outside edge through to Dhoni. CSK have stolen 10 runs off the total. Pollard c Dhoni b Ngidi 18(14) [4s-1 6s-1]",Ngidi to Pollard,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Dhoni!! Edged and taken. All those bowlers in the CPL, hope you note this length. Back of a length is the toughest to hit. If you have pace, it's a no brainer for you to use at the death to power-hitters than bowling freebies in the name of trying the fancied yorker, for which the margin of error is very less. {{BATSMAN}} slogs and gets a thick outside edge through to Dhoni. CSK have stolen 10 runs off the total. {{BATSMAN}} c Dhoni b {{BOWLER}} 18(14) [4s-1 6s-1]",MI,Ngidi,Pollard,Pollard,,Ngidi,,7,,5,
10303,5554057,MI 1st Inns,18.5,"Ngidi to Pattinson, out Caught by du Plessis!! Catch numer three for Faf and wicket number three for Ngidi. What a turnaround this has been from him. 29 in the first two overs, now has three. Sticks this back of a length delivery into the pitch, a brilliant option on slow surfaces, Pattinson looks to pull, high in the air and Faf has it easy. Pattinson c du Plessis b Ngidi 11(8) [4s-2]",Ngidi to Pattinson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by du Plessis!! Catch numer three for Faf and wicket number three for {{BOWLER}}. What a turnaround this has been from him. 29 in the first two overs, now has three. Sticks this back of a length delivery into the pitch, a brilliant option on slow surfaces, {{BATSMAN}} looks to pull, high in the air and Faf has it easy. {{BATSMAN}} c du Plessis b {{BOWLER}} 11(8) [4s-2]",MI,Ngidi,Pattinson,Pattinson,,Ngidi,,9,,5,
10304,5554057,MI 1st Inns,19.1,"Chahar to Boult, out Bowled!! Leg stump out of the ground. Length delivery on the leg stump, Boult slogs and misses. Oh Chahar is limping after delivering that ball. Looks like the hammie. He's stretching it. Hope it's not too serious as he wants to continue. Boult b Chahar 0(1)",Chahar to Boult,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Leg stump out of the ground. Length delivery on the leg stump, {{BATSMAN}} slogs and misses. Oh {{BOWLER}} is limping after delivering that ball. Looks like the hammie. He's stretching it. Hope it's not too serious as he wants to continue. {{BATSMAN}} b {{BOWLER}} 0(1)",MI,Chahar,Boult,Boult,,Chahar,,5,,6,
10309,5554057,MI 1st Inns,4.4,"Chawla to Rohit, out Caught by Sam Curran!! Such a soft dismissal as Rohit just chips this into the hands of mid-off. Half-hearted loft, never went through with it and to make it worse the timing isn't there at all. Bounces off the toe-end and it's a dolly for Curran. The MI captain gone early. Rohit c Sam Curran b Chawla 12(10) [4s-2]",Chawla to Rohit,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Sam Curran!! Such a soft dismissal as {{BATSMAN}} just chips this into the hands of mid-off. Half-hearted loft, never went through with it and to make it worse the timing isn't there at all. Bounces off the toe-end and it's a dolly for Curran. The {{TEAM}} captain gone early. {{BATSMAN}} c Sam Curran b {{BOWLER}} 12(10) [4s-2]",MI,Chawla,Rohit,Rohit,,Chawla,,5,,6,
10310,5554057,MI 1st Inns,5.1,"Sam Curran to de Kock, out Caught by Watson!! Okay, the slowness of the surface is really coming to the fore here. After Rohit, de Kock toe-ends one. And it elicits a mighty roar from Ngidi who took some punishment from the left-hander. Back of a length around off, stops on de Kock as he heaves it straight to midwicket. Curran might've rolled his fingers across it as well. de Kock c Watson b Sam Curran 33(20) [4s-5]",Sam Curran to de Kock,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Watson!! Okay, the slowness of the surface is really coming to the fore here. After Rohit, {{BATSMAN}} toe-ends one. And it elicits a mighty roar from Ngidi who took some punishment from the left-han{{BATSMAN}}r. Back of a length around off, stops on {{BATSMAN}} as he heaves it straight to midwicket. {{BOWLER}} might've rolled his fingers across it as well. {{BATSMAN}} c Watson b {{BOWLER}} 33(20) [4s-5]",MI,Sam Curran,de Kock,de,Kock,Sam,Curran,2,4.0,3,6.0
10317,5646986,DC 1st Inns,1.4,"Shami to Dhawan, out Dhawan Run Out!! A poor dismissal for the Capitals and Dhawan walks back for a duck. He might have actually been reprieved first up, think he gloved the pull and KL spilled it - the ball rolled wide of him and Dhawan thought there was a single on offer - dashed way down the track only to watch his partner motionless at the other end. Too late to return, KL ran across, collected the ball and lobbed in a throw at the striker's end - Gowtham was waiting for it and breaks the stumps, with a disconsolate Dhawan stranded in the middle. Dhawan run out (Rahul/Gowtham ) 0(2)",Shami to Dhawan,OUT,"{{BOWLER}} to {{BATSMAN}}, out {{BATSMAN}} Run Out!! A poor dismissal for the Capitals and {{BATSMAN}} walks back for a duck. He might have actually been reprieved first up, think he gloved the pull and KL spilled it - the ball rolled wide of him and {{BATSMAN}} thought there was a single on offer - dashed way down the track only to watch his partner motionless at the other end. Too late to return, KL ran across, collected the ball and lobbed in a throw at the striker's end - Gowtham was waiting for it and breaks the stumps, with a disconsolate {{BATSMAN}} stranded in the middle. {{BATSMAN}} run out (Rahul/Gowtham ) 0(2)",DC,Shami,Dhawan,Dhawan,,Shami,,6,,5,
10324,5646986,DC 1st Inns,14.0,"Ravi Bishnoi to Pant, out Bowled!! Maiden IPL wicket for Ravi Bishnoi. Nice comeback, young man. Long way to go! Bowls the wrong 'un, gets it to spin away outside off. Pant tries to do an encore, didn't sort of get into a good position and morever had to fetch it from outside off. Ends up dragging it onto the stumps via an inside edge. Bishnoi is upbeat and a crucial wicket for Punjab as Pant - the dangerman departs. Pant b Ravi Bishnoi 31(29) [4s-4]",Ravi Bishnoi to Pant,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Maiden IPL wicket for {{BOWLER}}. Nice comeback, young man. Long way to go! Bowls the wrong 'un, gets it to spin away outside off. {{BATSMAN}} tries to do an encore, didn't sort of get into a good position and morever had to fetch it from outside off. Ends up dragging it onto the stumps via an inside edge. {{BOWLER}} is upbeat and a crucial wicket for Punjab as {{BATSMAN}} - the dangerman departs. {{BATSMAN}} b {{BOWLER}} 31(29) [4s-4]",DC,Ravi Bishnoi,Pant,Pant,,Ravi,Bishnoi,4,,4,7.0
10325,5646986,DC 1st Inns,14.1,"Shami to Shreyas Iyer, out Caught by Jordan!! One brings two as they say. Two wickets in two overs for Punjab and both set batsmen back in shed for Delhi. Not a wise shot from Iyer at this stage. It was fuller just outside off, Iyer knew the mid-off was inside the ring, so got tempted and wanted to lift it over him. But his bat turns in his hands at the point of impact and as a result of which he miscues and offers a dolly to Jordan. Third wicket for Shami, brilliant. Shreyas Iyer c Jordan b Shami 39(32) [6s-3]",Shami to Shreyas Iyer,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Jordan!! One brings two as they say. Two wickets in two overs for Punjab and both set batsmen back in shed for Delhi. Not a wise shot from {{BATSMAN}} at this stage. It was fuller just outside off, {{BATSMAN}} knew the mid-off was inside the ring, so got tempted and wanted to lift it over him. But his bat turns in his hands at the point of impact and as a result of which he miscues and offers a dolly to Jordan. Third wicket for {{BOWLER}}, brilliant. {{BATSMAN}} c Jordan b {{BOWLER}} 39(32) [6s-3]",DC,Shami,Shreyas Iyer,Shreyas,Iyer,Shami,,7,4.0,5,
10326,5646986,DC 1st Inns,16.1,"Cottrell to Axar, out Caught by Rahul!! Has this been taken? KL and Cottrell are ready to celebrate but umpire Nitin Menon pauses them, he isn't sure if the catch is clean. So, they are referring it to the third umpire. Axar is also asked to wait. No doubt about the glove, it's all about the catch. It's dipping on the way to Rahul and seems like he's grabbed it cleanly. OUT is the decision and the batsman can continue his walk back to the hut. Delhi are falling away quickly. A back of a length, veering down leg. Patel wanted to tickle it fine and he ended up gloving it to KLR, who went to his right and took a good low catch. Axar c Rahul b Cottrell 6(9)",Cottrell to Axar,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rahul!! Has this been taken? KL and {{BOWLER}} are ready to celebrate but umpire Nitin Menon pauses them, he isn't sure if the catch is clean. So, they are referring it to the third umpire. {{BATSMAN}} is also asked to wait. No doubt about the glove, it's all about the catch. It's dipping on the way to Rahul and seems like he's grabbed it cleanly. OUT is the decision and the batsman can continue his walk back to the hut. Delhi are falling away quickly. A back of a length, veering down leg. Patel wanted to tickle it fine and he ended up gloving it to KLR, who went to his right and took a good low catch. {{BATSMAN}} c Rahul b {{BOWLER}} 6(9)",DC,Cottrell,Axar,Axar,,Cottrell,,4,,8,
10333,5646986,DC 1st Inns,19.0,"Cottrell to Ashwin, out Caught by Shami!! There's the salute as Cottrell gets a wicket off his final ball. Went for the short delivery and it worked for him. Ashwin hopped back, opened his bat face and flayed it up in the air to third man. Couldn't find the distance and Shami pouches it comfortably. Ashwin had the licence to go for the kill, but eish.. Ashwin c Shami b Cottrell 4(6)",Cottrell to Ashwin,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Shami!! There's the salute as {{BOWLER}} gets a wicket off his final ball. Went for the short delivery and it worked for him. {{BATSMAN}} hopped back, opened his bat face and flayed it up in the air to third man. Couldn't find the distance and Shami pouches it comfortably. {{BATSMAN}} had the licence to go for the kill, but eish.. {{BATSMAN}} c Shami b {{BOWLER}} 4(6)",DC,Cottrell,Ashwin,Ashwin,,Cottrell,,6,,8,
10341,5646986,DC 1st Inns,3.3,"Shami to Prithvi Shaw, out Caught by Jordan!! This is a reckless start from the Capitals - short of a good length and well wide of off, not the length to be attempting the pull - Shaw goes for it, gets it low off the bat and it spoons high and towards mid-on. Jordan is the man under it and you don't expect him to drop those. Number two for the Kings and no wonder their management and owners look thrilled. Prithvi Shaw c Jordan b Shami 5(9) [4s-1]",Shami to Prithvi Shaw,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Jordan!! This is a reckless start from the Capitals - short of a good length and well wide of off, not the length to be attempting the pull - {{BATSMAN}} goes for it, gets it low off the bat and it spoons high and towards mid-on. Jordan is the man under it and you don't expect him to drop those. Number two for the Kings and no wonder their management and owners look thrilled. {{BATSMAN}} c Jordan b {{BOWLER}} 5(9) [4s-1]",DC,Shami,Prithvi Shaw,Prithvi,Shaw,Shami,,7,4.0,5,
10343,5646986,DC 1st Inns,4.0,"Shami to Hetmyer, out Caught by Agarwal!! This is turning out to be a awful start for the Capitals - another soft dismissal and Shami is on cloud nine. He shortened his length and got one to angle across the left-hander, Hetmyer was looking to work it to the on-side, closed the bat-face early and the front-edge looped straight into the grateful hands of Mayank at extra-cover. As simple as it gets and the Capitals have been reduced to 13 for 3. Hetmyer c Agarwal b Shami 7(13) [4s-1]",Shami to Hetmyer,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Agarwal!! This is turning out to be a awful start for the Capitals - another soft dismissal and {{BOWLER}} is on cloud nine. He shortened his length and got one to angle across the left-hander, {{BATSMAN}} was looking to work it to the on-side, closed the bat-face early and the front-edge looped straight into the grateful hands of Mayank at extra-cover. As simple as it gets and the Capitals have been reduced to 13 for 3. {{BATSMAN}} c Agarwal b {{BOWLER}} 7(13) [4s-1]",DC,Shami,Hetmyer,Hetmyer,,Shami,,7,,5,
10349,5646986,KXIP 1st Inns,10.0,"Axar to Sarfaraz Khan, out Caught by Prithvi Shaw!! The pressure gets to Sarfaraz and he holes out to long-on. Advances and tries to dispatch Axar Patel over long-on, but the connection ain't sweet and he could only skew up a bottom edge to Shaw at long-on. Half the side back in the hut at the half-way stage. Sarfaraz Khan c Prithvi Shaw b Axar 12(12) [4s-2]",Axar to Sarfaraz Khan,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Prithvi Shaw!! The pressure gets to {{BATSMAN}} and he holes out to long-on. Advances and tries to dispatch {{BOWLER}} Patel over long-on, but the connection ain't sweet and he could only skew up a bottom edge to Shaw at long-on. Half the side back in the hut at the half-way stage. {{BATSMAN}} c Prithvi Shaw b {{BOWLER}} 12(12) [4s-2]",KXIP,Axar,Sarfaraz Khan,Sarfaraz,Khan,Axar,,8,4.0,4,
10356,5646986,KXIP 1st Inns,15.3,"Rabada to Gowtham, out Caught by Pant! That's a shot of panic, and lack of faith in his technique. 142.7km/h of oomph on that one, Gowtham backs away and tries to use the pace, attempting to steer it away towards the third man area - gets a feather of a top-edge to Pant who holds onto the simplest of catches! More pressure on Agarwal now! Gowtham c Pant b Rabada 20(14) [4s-1 6s-1]",Rabada to Gowtham,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Pant! That's a shot of panic, and lack of faith in his technique. 142.7km/h of oomph on that one, {{BATSMAN}} backs away and tries to use the pace, attempting to steer it away towards the third man area - gets a feather of a top-edge to Pant who holds onto the simplest of catches! More pressure on Agarwal now! {{BATSMAN}} c Pant b {{BOWLER}} 20(14) [4s-1 6s-1]",KXIP,Rabada,Gowtham,Gowtham,,Rabada,,7,,6,
10365,5646986,KXIP 1st Inns,19.5,"Stoinis to Agarwal, out Caught by Hetmyer! The agony! It was a full-toss, just a moment too less for Mayank to process this, flays this on account of the width, trying to slice this over deep backward point for six, but ends up finding the ONE fielder at the boundary - Hetmyer. Screams at the heavens for snatching this moment away from him, but he has only himself to blame, does Mayank. Just hasn't managed to finish this off! Agarwal c Hetmyer b Stoinis 89(60) [4s-7 6s-4]",Stoinis to Agarwal,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Hetmyer! The agony! It was a full-toss, just a moment too less for Mayank to process this, flays this on account of the width, trying to slice this over deep backward point for six, but ends up finding the ONE fielder at the boundary - Hetmyer. Screams at the heavens for snatching this moment away from him, but he has only himself to blame, does Mayank. Just hasn't managed to finish this off! {{BATSMAN}} c Hetmyer b {{BOWLER}} 89(60) [4s-7 6s-4]",KXIP,Stoinis,Agarwal,Agarwal,,Stoinis,,7,,7,
10366,5646986,KXIP 1st Inns,20.0,"Stoinis to Jordan, out Caught by Rabada! It's a super-over! A full-toss on the leg-stump, and he's flicked this straight to Rabada at short square leg, who holds on! A nightmare start to the over, from Stoinis, and he's managed to bring it to a tie. NOW NOW! Jordan c Rabada b Stoinis 5(6)",Stoinis to Jordan,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rabada! It's a super-over! A full-toss on the leg-stump, and he's flicked this straight to Rabada at short square leg, who holds on! A nightmare start to the over, from {{BOWLER}}, and he's managed to bring it to a tie. NOW NOW! {{BATSMAN}} c Rabada b {{BOWLER}} 5(6)",KXIP,Stoinis,Jordan,Jordan,,Stoinis,,6,,7,
10369,5646986,KXIP 1st Inns,4.3,"Mohit Sharma to Rahul, out Bowled!! First breakthrough for DC and it's a big one. Rahul chops this onto his stumps. A 134.2ks inswinger from Mohit Sharma, managed to pitch it on a good length and that sharp inward movement meant Rahul played it slightly outside the line of the delivery (he was trying to flick on the leg-side) and the timber's been rattled. Takes the inside edge and hammers the woodwork. Rahul b Mohit Sharma 21(19) [4s-2 6s-1]",Mohit Sharma to Rahul,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! First breakthrough for DC and it's a big one. {{BATSMAN}} chops this onto his stumps. A 134.2ks inswinger from {{BOWLER}}, managed to pitch it on a good length and that sharp inward movement meant {{BATSMAN}} played it slightly outside the line of the delivery (he was trying to flick on the leg-side) and the timber's been rattled. Takes the inside edge and hammers the woodwork. {{BATSMAN}} b {{BOWLER}} 21(19) [4s-2 6s-1]",KXIP,Mohit Sharma,Rahul,Rahul,,Mohit,Sharma,5,,5,6.0
10370,5646986,KXIP 1st Inns,5.1,"Ashwin to Nair, out Caught by Prithvi Shaw!! A wicket off his first delivery against his former side for Ravi Ashwin. Loops it up teasingly and lures Nair into a big hoick on the leg-side, poor connection and he top-edges it high into the night sky. Prithvi Shaw at short fine had ample time to settle under it. Nair c Prithvi Shaw b Ashwin 1(3)",Ashwin to Nair,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Prithvi Shaw!! A wicket off his first delivery against his former side for Ravi {{BOWLER}}. Loops it up teasingly and lures {{BATSMAN}} into a big hoick on the leg-side, poor connection and he top-edges it high into the night sky. Prithvi Shaw at short fine had ample time to settle under it. {{BATSMAN}} c Prithvi Shaw b {{BOWLER}} 1(3)",KXIP,Ashwin,Nair,Nair,,Ashwin,,4,,6,
10371,5646986,KXIP 1st Inns,5.5,"Ashwin to Pooran, out Bowled!! Got him and Ashwin has two in five balls. What a sweet revenge for the former KXIP skipper. Tosses this around middle and leg and gets it to rip sharply off the surface, Pooran was leaning forward but wasn't ready to counter the extra bounce as it kisses the pad before hitting the top of off. Left-handers against off-spin will always be a challenge and wasn't long ago we witnessed CSK send a left-hander against left-arm spin. Tactics, strategies...ah! What do the data analysts know? Pooran b Ashwin 0(3)",Ashwin to Pooran,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Got him and {{BOWLER}} has two in five balls. What a sweet revenge for the former {{TEAM}} skipper. Tosses this around middle and leg and gets it to rip sharply off the surface, {{BATSMAN}} was leaning forward but wasn't ready to counter the extra bounce as it kisses the pad before hitting the top of off. Left-handers against off-spin will always be a challenge and wasn't long ago we witnessed CSK send a left-hander against left-arm spin. Tactics, strategies...ah! What do the data analysts know? {{BATSMAN}} b {{BOWLER}} 0(3)",KXIP,Ashwin,Pooran,Pooran,,Ashwin,,6,,6,
10372,5646986,KXIP 1st Inns,6.3,"Rabada to Maxwell, out Caught by Shreyas Iyer!! Not falling short this time around, Shreyas Iyer has his bucket hands wrapped around the dolly of a catch. Honestly, it's catching practice! Maxwell once again is early into his shot as he tries to loft the 144.2ks delivery over long-off. Doesn't get anywhere near the middle and Iyer does the rest. Maxwell c Shreyas Iyer b Rabada 1(4)",Rabada to Maxwell,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Shreyas Iyer!! Not falling short this time around, Shreyas Iyer has his bucket hands wrapped around the dolly of a catch. Honestly, it's catching practice! {{BATSMAN}} once again is early into his shot as he tries to loft the 144.2ks delivery over long-off. Doesn't get anywhere near the middle and Iyer does the rest. {{BATSMAN}} c Shreyas Iyer b {{BOWLER}} 1(4)",KXIP,Rabada,Maxwell,Maxwell,,Rabada,,7,,6,
