Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
7954,6942289,DC 1st Inns,0.4,"Southee to Shreyas Iyer, FOUR, should have been stopped by Chahal there. Iyer leans ahead and times his square drive to beat the leggie's dive at point. First one of the innings for Delhi and their skipper",Southee to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, should have been stopped by Chahal there. {{BATSMAN}} leans ahead and times his square drive to beat the leggie's dive at point. First one of the innings for Delhi and their skipper",DC,Southee,Shreyas Iyer,Shreyas,Iyer,Southee,,7,4.0,7,
7957,6942289,DC 1st Inns,11.0,"Negi to Ingram, FOUR, too short. Ingram rocks behind, lining up well to allow the ball to do its bit and then cut it away really late past the keeper",Negi to Ingram,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, too short. {{BATSMAN}} rocks behind, lining up well to allow the ball to do its bit and then cut it away really late past the keeper",DC,Negi,Ingram,Ingram,,Negi,,6,,4,
7958,6942289,DC 1st Inns,12.1,"Chahal to Ingram, FOUR, nails the sweep. Ingram gets out a big stride, and then does well to roll his wrists on the ball as he powers it away despite the slight kick up off the pitch - keeping it down and into square leg",Chahal to Ingram,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nails the sweep. {{BATSMAN}} gets out a big stride, and then does well to roll his wrists on the ball as he powers it away despite the slight kick up off the pitch - keeping it down and into square leg",DC,Chahal,Ingram,Ingram,,Chahal,,6,,6,
7959,6942289,DC 1st Inns,13.0,"Chahal to Shreyas Iyer, FOUR, chops the cut away off the back foot and gets it past the man at point for a four. DC are racing away towards the target. 42 needed now. Dropped it slightly short and Shreyas Iyer was quick to pounce on it",Chahal to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, chops the cut away off the back foot and gets it past the man at point for a four. {{TEAM}} are racing away towards the target. 42 needed now. Dropped it slightly short and {{BATSMAN}} was quick to pounce on it",DC,Chahal,Shreyas Iyer,Shreyas,Iyer,Chahal,,7,4.0,6,
7962,6942289,DC 1st Inns,14.3,"Navdeep Saini to Shreyas Iyer, FOUR, fundamental error! The ball lands on the practice wickets and skids. Siraj at third man took it easy and the skid off the ground had enough pace to burst through the hands of the fielder. Shreyas Iyer picked up the short ball and slashed it for the ball to race away off the outer-half of the bat",Navdeep Saini to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fundamental error! The ball lands on the practice wickets and skids. Siraj at third man took it easy and the skid off the ground had enough pace to burst through the hands of the fielder. {{BATSMAN}} picked up the short ball and slashed it for the ball to race away off the outer-half of the bat",DC,Navdeep Saini,Shreyas Iyer,Shreyas,Iyer,Navdeep,Saini,7,4.0,7,5.0
7963,6942289,DC 1st Inns,15.1,"Moeen Ali to Pant, FOUR, fetches the length ball from outside off and drags the sweep away into the on-side. The ball raced away square of the wicket on the on-side for a four. Didn't time it but had enough on it for a single",Moeen Ali to Pant,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fetches the length ball from outside off and drags the sweep away into the on-side. The ball raced away square of the wicket on the on-side for a four. Didn't time it but had enough on it for a single",DC,Moeen Ali,Pant,Pant,,Moeen,Ali,4,,5,3.0
7964,6942289,DC 1st Inns,16.2,"Chahal to Pant, FOUR, terrible delivery and has been put away. Pant rocked back and allowed the bat flow to take over and cut it past point. The man at deep cover had no chance",Chahal to Pant,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, terrible delivery and has been put away. {{BATSMAN}} rocked back and allowed the bat flow to take over and cut it past point. The man at deep cover had no chance",DC,Chahal,Pant,Pant,,Chahal,,4,,6,
7969,6942289,DC 1st Inns,18.5,"Siraj to Axar, FOUR, and those are the winning runs! Stand and deliver. Length delivery decking away, Axar lifts the ball over the in-field and gets it away to the fence for a four to complete the formalities",Siraj to Axar,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, and those are the winning runs! Stand and deliver. Length delivery decking away, {{BATSMAN}} lifts the ball over the in-field and gets it away to the fence for a four to complete the formalities",DC,Siraj,Axar,Axar,,Siraj,,4,,5,
7970,6942289,DC 1st Inns,2.1,"Southee to Prithvi Shaw, FOUR, that's a good shot by Shaw. Has timed the ball nicely so far. Gets one overpitched dolly on the pads and he makes sure to put it away to the deep mid-wicket fence with a flick",Southee to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's a good shot by {{BATSMAN}}. Has timed the ball nicely so far. Gets one overpitched dolly on the pads and he makes sure to put it away to the deep mid-wicket fence with a flick",DC,Southee,Prithvi Shaw,Prithvi,Shaw,Southee,,7,4.0,7,
7971,6942289,DC 1st Inns,2.2,"Southee to Prithvi Shaw, FOUR, back-to-back boundaries for the youngster. Gets one short ball down the leg side and Shaw drags it past the fielder at short fine leg. Kohli's expressions say it all, not a great line to bowl",Southee to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, back-to-back boundaries for the youngster. Gets one short ball down the leg side and {{BATSMAN}} drags it past the fielder at short fine leg. Kohli's expressions say it all, not a great line to bowl",DC,Southee,Prithvi Shaw,Prithvi,Shaw,Southee,,7,4.0,7,
7972,6942289,DC 1st Inns,2.3,"Southee to Prithvi Shaw, FOUR, shawt! Width on offer and no great pace either, Prithvi Shaw reaches out for it and slaps it through cover-point. Hat-trick of boundaries for the opener",Southee to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, shawt! Width on offer and no great pace either, {{BATSMAN}} reaches out for it and slaps it through cover-point. Hat-trick of boundaries for the opener",DC,Southee,Prithvi Shaw,Prithvi,Shaw,Southee,,7,4.0,7,
7973,6942289,DC 1st Inns,2.4,"Southee to Prithvi Shaw, FOUR, make it four in a row. Exhibition of stroke play by Shaw. Short ball well outside off and the batsman plays an exquisite square cut. No chance of stopping that, neither for the fielder at point, nor for the fielder at third man",Southee to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, make it four in a row. Exhibition of stroke play by {{BATSMAN}}. Short ball well outside off and the batsman plays an exquisite square cut. No chance of stopping that, neither for the fielder at point, nor for the fielder at third man",DC,Southee,Prithvi Shaw,Prithvi,Shaw,Southee,,7,4.0,7,
7974,6942289,DC 1st Inns,2.5,"Southee to Prithvi Shaw, leg byes, FOUR, from bad to worse. 20 runs of the over already. Short ball around leg, Prithvi Shaw tries to flick it away but the ball clips his pads instead and races away to the fine leg fence",Southee to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, leg byes, FOUR, from bad to worse. 20 runs of the over already. Short ball around leg, {{BATSMAN}} tries to flick it away but the ball clips his pads instead and races away to the fine leg fence",DC,Southee,Prithvi Shaw,Prithvi,Shaw,Southee,,7,4.0,7,
7975,6942289,DC 1st Inns,4.1,"Navdeep Saini to Prithvi Shaw, FOUR, doesn't matter where the field is when you're bowling full tosses. Shaw stands deep in his crease, swinging with a lot of bottom-hand to whack it straight down the ground",Navdeep Saini to Prithvi Shaw,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, doesn't matter where the field is when you're bowling full tosses. {{BATSMAN}} stands deep in his crease, swinging with a lot of bottom-hand to whack it straight down the ground",DC,Navdeep Saini,Prithvi Shaw,Prithvi,Shaw,Navdeep,Saini,7,4.0,7,5.0
7976,6942289,DC 1st Inns,4.4,"Navdeep Saini to Shreyas Iyer, FOUR, hard slog across the line. Doesn't pick it cleanly, dragging it in the end only off the inside half of his bat .. the powerplay and Southee's chasing dive can't stop it from trickling into cow corner",Navdeep Saini to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, hard slog across the line. Doesn't pick it cleanly, dragging it in the end only off the inside half of his bat .. the powerplay and Southee's chasing dive can't stop it from trickling into cow corner",DC,Navdeep Saini,Shreyas Iyer,Shreyas,Iyer,Navdeep,Saini,7,4.0,7,5.0
7978,6942289,DC 1st Inns,6.2,"Negi to Shreyas Iyer, FOUR, just too easy. Strays down leg, and then refuses to turn back in. But Iyer turns on his heel, swivelling big to heave it away fine",Negi to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, just too easy. Strays down leg, and then refuses to turn back in. But {{BATSMAN}} turns on his heel, swivelling big to heave it away fine",DC,Negi,Shreyas Iyer,Shreyas,Iyer,Negi,,7,4.0,4,
7979,6942289,DC 1st Inns,7.3,"Siraj to Shreyas Iyer, FOUR, 144.7kph. Damn, violence. Iyer anticipates the back of a length sitter with a lot of width outside off and backs away further to free up his hands as he slices a flashy cut into an empty backward point zone",Siraj to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 144.7kph. Damn, violence. {{BATSMAN}} anticipates the back of a length sitter with a lot of width outside off and backs away further to free up his hands as he slices a flashy cut into an empty backward point zone",DC,Siraj,Shreyas Iyer,Shreyas,Iyer,Siraj,,7,4.0,5,
7981,6942289,DC 1st Inns,8.5,"Negi to Shreyas Iyer, FOUR, continues backing away in the crease, giving his arms the free-up space and slaps, hard, through point",Negi to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, continues backing away in the crease, giving his arms the free-up space and slaps, hard, through point",DC,Negi,Shreyas Iyer,Shreyas,Iyer,Negi,,7,4.0,4,
7982,6942289,DC 1st Inns,9.5,"Moeen Ali to Shreyas Iyer, FOUR, cheekily experimental. An early premeditated lapped-scoop on realizing that there's no short fine leg, and Iyer doesn't mind walking all the way across his stumps if he has to. Doesn't find the middle, but the ballooning miscue is just as good",Moeen Ali to Shreyas Iyer,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cheekily experimental. An early premeditated lapped-scoop on realizing that there's no short fine leg, and {{BATSMAN}} doesn't mind walking all the way across his stumps if he has to. Doesn't find the middle, but the ballooning miscue is just as good",DC,Moeen Ali,Shreyas Iyer,Shreyas,Iyer,Moeen,Ali,7,4.0,5,3.0
7983,6942289,RCB 1st Inns,0.5,"Ishant to Parthiv Patel, FOUR, lovely, Parthiv is the man in form for RCB, length ball on the pads, he gets inside the line and clips it over mid-wicket, couple of bounces and over the ropes",Ishant to Parthiv Patel,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, {{BATSMAN}} is the man in form for {{TEAM}}, length ball on the pads, he gets inside the line and clips it over mid-wicket, couple of bounces and over the ropes",RCB,Ishant,Parthiv Patel,Parthiv,Patel,Ishant,,7,5.0,6,
7984,6942289,RCB 1st Inns,1.1,"Chris Morris to Kohli, FOUR, edged and four, Dhawan was the fielder at wide slip - dived to his right, but the ball was just wide of him. An awkward jab from Kohli as he pushed away from his body, didn't count for the extra bounce",Chris Morris to Kohli,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, edged and four, Dhawan was the fielder at wide slip - dived to his right, but the ball was just wide of him. An awkward jab from {{BATSMAN}} as he pushed away from his body, didn't count for the extra bounce",RCB,Chris Morris,Kohli,Kohli,,Chris,Morris,5,,5,6.0
7988,6942289,RCB 1st Inns,13.4,"Ishant to Moeen Ali, FOUR, wow! Mo has just squeezed a yorker for a boundary. The only thing wrong on Ishant's part is - it was outside off, Mo bends down, opens the bat face and squeezes it past backward point",Ishant to Moeen Ali,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, wow! Mo has just squeezed a yorker for a boundary. The only thing wrong on {{BOWLER}}'s part is - it was outside off, Mo bends down, opens the bat face and squeezes it past backward point",RCB,Ishant,Moeen Ali,Moeen,Ali,Ishant,,5,3.0,6,
7991,6942289,RCB 1st Inns,14.4,"Lamichhane to Akshdeep Nath, FOUR, cheeky! First ball and Akshdeep is down on his knee to play the paddle, uses the pace on the ball and places it fine, the lightning fast outfield took care of the rest",Lamichhane to Akshdeep Nath,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cheeky! First ball and {{BATSMAN}} is down on his knee to play the paddle, uses the pace on the ball and places it fine, the lightning fast outfield took care of the rest",RCB,Lamichhane,Akshdeep Nath,Akshdeep,Nath,Lamichhane,,8,4.0,10,
7992,6942289,RCB 1st Inns,15.4,"Chris Morris to Akshdeep Nath, FOUR, it was boom or bust for Akshdeep with three dots, he decides it is the latter. Charges down and converts it into a full length delivery, cracks the drive past extra cover and there was no stopping that",Chris Morris to Akshdeep Nath,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, it was boom or bust for {{BATSMAN}} with three dots, he decides it is the latter. Charges down and converts it into a full length delivery, cracks the drive past extra cover and there was no stopping that",RCB,Chris Morris,Akshdeep Nath,Akshdeep,Nath,Chris,Morris,8,4.0,5,6.0
7993,6942289,RCB 1st Inns,16.2,"Lamichhane to Akshdeep Nath, FOUR, good effort by Morris, but in vain. Akshdeep Nath was down the wicket to chip this widish delivery to long-off. Morris sprints across, gets his hands to it but his knee gets stuck in the turf, hence he fails to stop it cleanly",Lamichhane to Akshdeep Nath,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, good effort by Morris, but in vain. {{BATSMAN}} was down the wicket to chip this widish delivery to long-off. Morris sprints across, gets his hands to it but his knee gets stuck in the turf, hence he fails to stop it cleanly",RCB,Lamichhane,Akshdeep Nath,Akshdeep,Nath,Lamichhane,,8,4.0,10,
7997,6942289,RCB 1st Inns,17.2,"Rabada to Akshdeep Nath, FOUR, cheeky shot by Akshdeep! Waits for the ball to arrive, opens the bat face very late and guides it to the third man fence. With that pace, it was always going to race away to the fence",Rabada to Akshdeep Nath,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cheeky shot by {{BATSMAN}}! Waits for the ball to arrive, opens the bat face very late and guides it to the third man fence. With that pace, it was always going to race away to the fence",RCB,Rabada,Akshdeep Nath,Akshdeep,Nath,Rabada,,8,4.0,6,
8004,6942289,RCB 1st Inns,5.0,"Ishant to de Villiers, FOUR, lovely, more of the AB we know and love of the past - back of a length and just outside off, not a bad ball by any means, AB comes down the track, makes room and cracks it square past cover-point - Two men dived, but the ball split them expertly",Ishant to de Villiers,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, more of the AB we know and love of the past - back of a length and just outsi{{BATSMAN}} off, not a bad ball by any means, AB comes down the track, makes room and cracks it square past cover-point - Two men dived, but the ball split them expertly",RCB,Ishant,de Villiers,de,Villiers,Ishant,,2,8.0,6,
8009,2112150,KKR 1st Inns,1.1,"Gowtham to Narine, FOUR, easy pickings for Narine! This was a flatter delivery on the pads and the southpaw flicks it past the fielder at short fine leg, nicely placed shot that",Gowtham to Narine,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, easy pickings for {{BATSMAN}}! This was a flatter delivery on the pads and the southpaw flicks it past the fielder at short fine leg, nicely placed shot that",KKR,Gowtham,Narine,Narine,,Gowtham,,6,,7,
8011,2112150,KKR 1st Inns,1.4,"Gowtham to Narine, FOUR, expensive over so far... Floated around middle and leg, Narine picks it over square leg and adds four more to his tally. That's the only way he plays",Gowtham to Narine,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, expensive over so far... Floated around middle and leg, {{BATSMAN}} picks it over square leg and adds four more to his tally. That's the only way he plays",KKR,Gowtham,Narine,Narine,,Gowtham,,6,,7,
8012,2112150,KKR 1st Inns,1.5,"Gowtham to Narine, FOUR, another mediocre delivery by Gowtham. Drifts this one on the pads and Narine gets it over square leg with a nonchalant flick, the home crowd is loving this even though the Royals are getting belted here",Gowtham to Narine,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, another mediocre delivery by {{BOWLER}}. Drifts this one on the pads and {{BATSMAN}} gets it over square leg with a nonchalant flick, the home crowd is loving this even though the Royals are getting belted here",KKR,Gowtham,Narine,Narine,,Gowtham,,6,,7,
8018,2112150,KKR 1st Inns,13.1,"Stokes to Shubman Gill, leg byes, FOUR, the pad-tickles will do just as well. Stokes slips in radar and Gill would feel he's missed out on some free runs here, missing the glance, but his pads take it fine enough",Stokes to Shubman Gill,FOUR,"{{BOWLER}} to {{BATSMAN}}, leg byes, FOUR, the pad-tickles will do just as well. {{BOWLER}} slips in radar and {{BATSMAN}} would feel he's missed out on some free runs here, missing the glance, but his pads take it fine enough",KKR,Stokes,Shubman Gill,Shubman,Gill,Stokes,,7,4.0,6,
8019,2112150,KKR 1st Inns,2.0,"Gowtham to Narine, FOUR, 22 runs of Gowtham's opening over! The required run rate is down to 6 within a span of 6 deliveries. Narine treks back and chips the short ball over the infield at wide mid-off",Gowtham to Narine,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 22 runs of {{BOWLER}}'s opening over! The required run rate is down to 6 within a span of 6 deliveries. {{BATSMAN}} treks back and chips the short ball over the infield at wide mid-off",KKR,Gowtham,Narine,Narine,,Gowtham,,6,,7,
8020,2112150,KKR 1st Inns,2.3,"Jofra Archer to Chris Lynn, FOUR, has been the Lynn and Narine show so far! Short in length and width on offer, the batsman reaches out and carves it past the fielder at square third man, four more for the right hander",Jofra Archer to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, has been the {{BATSMAN}} and Narine show so far! Short in length and width on offer, the batsman reaches out and carves it past the fielder at square third man, four more for the right hander",KKR,Jofra Archer,Chris Lynn,Chris,Lynn,Jofra,Archer,5,4.0,5,6.0
8033,2112150,RR 1st Inns,0.4,"Chawla to Rahane, FOUR, lovely, tossed up just outside off, Rahane went down on his knee, played with the spin and swiped it over mid-wicket, one bounce and over the ropes",Chawla to Rahane,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, tossed up just outside off, {{BATSMAN}} went down on his knee, played with the spin and swiped it over mid-wicket, one bounce and over the ropes",RR,Chawla,Rahane,Rahane,,Chawla,,6,,6,
8035,2112150,RR 1st Inns,10.1,"Kuldeep Yadav to Smith, FOUR, edged and four. The googly with some extra bite, Smith was taken aback by the bounce and tried to withdraw his bat, but the outside edge had already been found and it raced away fine",Kuldeep Yadav to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, edged and four. The googly with some extra bite, {{BATSMAN}} was taken aback by the bounce and tried to withdraw his bat, but the outside edge had already been found and it raced away fine",RR,Kuldeep Yadav,Smith,Smith,,Kuldeep,Yadav,5,,7,5.0
8036,2112150,RR 1st Inns,10.3,"Kuldeep Yadav to Buttler, FOUR, read the batsman changing his grip and fired in a quicker delivery at 107ks, Buttler still adjusted and reverse swept it past a diving Lynn at backward point. It was a tentative dive from the Australian",Kuldeep Yadav to Buttler,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, read the batsman changing his grip and fired in a quicker delivery at 107ks, {{BATSMAN}} still adjusted and reverse swept it past a diving Lynn at backward point. It was a tentative dive from the Australian",RR,Kuldeep Yadav,Buttler,Buttler,,Kuldeep,Yadav,7,,7,5.0
8039,2112150,RR 1st Inns,14.4,"Prasidh to Smith, FOUR, expertly played! The off-cutter on a shortish length and moreover Smith had the width, he back cuts it behind point and Narine never looked like getting to the ball",Prasidh to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, expertly played! The off-cutter on a shortish length and moreover {{BATSMAN}} had the width, he back cuts it behind point and Narine never looked like getting to the ball",RR,Prasidh,Smith,Smith,,Prasidh,,5,,7,
8040,2112150,RR 1st Inns,15.0,"Prasidh to Smith, FOUR, fifty for Smith. He is the key for RR if they have to get a good total. Has played himself in and now has the hang of the surface. Waits for the slower delivery, shuffles across and pulls it backward of square leg",Prasidh to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fifty for {{BATSMAN}}. He is the key for {{TEAM}} if they have to get a good total. Has played himself in and now has the hang of the surface. Waits for the slower delivery, shuffles across and pulls it backward of square leg",RR,Prasidh,Smith,Smith,,Prasidh,,5,,7,
8044,2112150,RR 1st Inns,18.3,"Prasidh to Smith, FOUR, edged and runs! Four of them. Yorkerish delivery outside off, Smith squeezes it out and the ball flies away past the dive of the keeper for a four",Prasidh to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, edged and runs! Four of them. Yorkerish delivery outside off, {{BATSMAN}} squeezes it out and the ball flies away past the dive of the keeper for a four",RR,Prasidh,Smith,Smith,,Prasidh,,5,,7,
8045,2112150,RR 1st Inns,19.5,"Gurney to Smith, FOUR, and finally a four! Smart play from the Aussie. Was a full ball, Smith opened the bat face and placed it in the gap between short third and point",Gurney to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, and finally a four! Smart play from the Aussie. Was a full ball, {{BATSMAN}} opened the bat face and placed it in the gap between short third and point",RR,Gurney,Smith,Smith,,Gurney,,5,,6,
8046,2112150,RR 1st Inns,2.2,"Chawla to Buttler, FOUR, lovely, the wrong 'un from Chawla, but the length is way too short, allows Buttler to go back and whip it behind square on the on-side - no one in the deep and the ball runs away to the ropes",Chawla to Buttler,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, the wrong 'un from {{BOWLER}}, but the length is way too short, allows {{BATSMAN}} to go back and whip it behind square on the on-side - no one in the deep and the ball runs away to the ropes",RR,Chawla,Buttler,Buttler,,Chawla,,7,,6,
8047,2112150,RR 1st Inns,3.2,"Prasidh to Buttler, FOUR, nicely played, Buttler was so quick in reading Prasidh's slower ball, prods across and clips it in front of square on the on-side - beats mid-wicket and runs away to the ropes",Prasidh to Buttler,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nicely played, {{BATSMAN}} was so quick in reading {{BOWLER}}'s slower ball, prods across and clips it in front of square on the on-side - beats mid-wicket and runs away to the ropes",RR,Prasidh,Buttler,Buttler,,Prasidh,,7,,7,
8048,2112150,RR 1st Inns,3.3,"Prasidh to Buttler, FOUR, lovely, this is Buttler at his best, length ball outside off, he's quick to move across and then paddles it towards the vacant fine leg region, one bounce and over the ropes",Prasidh to Buttler,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, this is {{BATSMAN}} at his best, length ball outside off, he's quick to move across and then paddles it towards the vacant fine leg region, one bounce and over the ropes",RR,Prasidh,Buttler,Buttler,,Prasidh,,7,,7,
8049,2112150,RR 1st Inns,7.4,"Narine to Smith, FOUR, cracking shot, much needed for the Royals, dropped short and spinning back into the right-hander, Smith waited on it and then cut it late - beat backward point and raced away to the fence",Narine to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, much needed for the Royals, dropped short and spinning back into the right-hander, {{BATSMAN}} waited on it and then cut it late - beat backward point and raced away to the fence",RR,Narine,Smith,Smith,,Narine,,5,,6,
8050,2112150,RR 1st Inns,8.1,"Kuldeep Yadav to Buttler, FOUR, much needed boundary for Buttler. He was feeling the pressure. Waits for the flighted delivery to land and reverse sweeps it over backward point, came right off the meat as it raced away",Kuldeep Yadav to Buttler,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, much needed boundary for {{BATSMAN}}. He was feeling the pressure. Waits for the flighted delivery to land and reverse sweeps it over backward point, came right off the meat as it raced away",RR,Kuldeep Yadav,Buttler,Buttler,,Kuldeep,Yadav,7,,7,5.0
8051,2112150,RR 1st Inns,8.4,"Kuldeep Yadav to Smith, FOUR, shot! He picked the wrong 'un and though he was hitting against the spin, he was in complete control. Went down on his knee, rolled his wrists and broomed it to deep square leg",Kuldeep Yadav to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, shot! He picked the wrong 'un and though he was hitting against the spin, he was in complete control. Went down on his knee, rolled his wrists and broomed it to deep square leg",RR,Kuldeep Yadav,Smith,Smith,,Kuldeep,Yadav,5,,7,5.0
8053,4297600,KXIP 1st Inns,1.3,"Sandeep Sharma to Gayle, FOUR, there he goes - the enforecer - clearing out his front leg, not quite getting hold of his rather agricultural hoick, but his biceps will do it, get it over the mid-wicket infield",Sandeep Sharma to Gayle,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, there he goes - the enforecer - clearing out his front leg, not quite getting hold of his rather agricultural hoick, but his biceps will do it, get it over the mid-wicket infield",KXIP,Sandeep Sharma,Gayle,Gayle,,Sandeep,Sharma,5,,7,6.0
8057,4297600,KXIP 1st Inns,12.3,"Nabi to Rahul, FOUR, deft touch from Rahul! Spotted the length of this flat delivery early and opened the bat face at the last minute to guide it past Bairstow's gloves fine of third man",Nabi to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, deft touch from {{BATSMAN}}! Spotted the length of this flat delivery early and opened the bat face at the last minute to guide it past Bairstow's gloves fine of third man",KXIP,Nabi,Rahul,Rahul,,Nabi,,5,,4,
8058,4297600,KXIP 1st Inns,13.0,"Nabi to Rahul, FOUR, fifty for KL Rahul! His third in his last four games. Jumps out of his crease and hacks the flat delivery wide of long-on, Manish Pandey runs across and dives but couldn't only manage a fingertip on that",Nabi to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fifty for KL {{BATSMAN}}! His third in his last four games. Jumps out of his crease and hacks the flat delivery wide of long-on, Manish Pandey runs across and dives but couldn't only manage a fingertip on that",KXIP,Nabi,Rahul,Rahul,,Nabi,,5,,4,
8067,4297600,KXIP 1st Inns,19.4,"Nabi to Rahul, FOUR, flat and full on off, Rahul hammers it straight and got enough power to beat the diving fielder at long-off. Crowd going bonkers now",Nabi to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, flat and full on off, {{BATSMAN}} hammers it straight and got enough power to beat the diving fielder at long-off. Crowd going bonkers now",KXIP,Nabi,Rahul,Rahul,,Nabi,,5,,4,
8070,4297600,KXIP 1st Inns,3.3,"Rashid Khan to Agarwal, FOUR, quicker slider in the slot, and Agarwal's already taken his front leg out of the way to drill it uppishly down the ground",Rashid Khan to Agarwal,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, quicker slider in the slot, and {{BATSMAN}}'s already taken his front leg out of the way to drill it uppishly down the ground",KXIP,Rashid Khan,Agarwal,Agarwal,,Rashid,Khan,7,,6,4.0
8071,4297600,KXIP 1st Inns,4.1,"Bhuvneshwar to Rahul, FOUR, 138.4kph. Too full, Rahul does well going inside-out with his slice over backward point .. but Kaul runs across from third man, gets the slide in as well, but probably ends up slipping with the dew, slipping all over it",Bhuvneshwar to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 138.4kph. Too full, {{BATSMAN}} does well going inside-out with his slice over backward point .. but Kaul runs across from third man, gets the slide in as well, but probably ends up slipping with the dew, slipping all over it",KXIP,Bhuvneshwar,Rahul,Rahul,,Bhuvneshwar,,5,,11,
8073,4297600,KXIP 1st Inns,7.1,"Nabi to Rahul, FOUR, just doesn't give out any pace to work around with, but Rahul has enough of his own. Making some room, and going back in the crease to pile on the drag down as he slaps it damn violently through extra cover",Nabi to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, just doesn't give out any pace to work around with, but {{BATSMAN}} has enough of his own. Making some room, and going back in the crease to pile on the drag down as he slaps it damn violently through extra cover",KXIP,Nabi,Rahul,Rahul,,Nabi,,5,,4,
8078,4297600,SRH 1st Inns,10.1,"Ashwin to Shankar, FOUR, finally a boundary for Hyderabad! All about timing, this shot was. A floated and full delivery and the batsman chips it straight to long-on. The fielder in the deep was a touch square, hence he couldn't cut this down",Ashwin to Shankar,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, finally a boundary for Hyderabad! All about timing, this shot was. A floated and full delivery and the batsman chips it straight to long-on. The fielder in the deep was a touch square, hence he couldn't cut this down",SRH,Ashwin,Shankar,Shankar,,Ashwin,,7,,6,
